x,L1,L2,L3,L4,L6,L5,L7,L8,L9,L10
0,169.31372549019608,231.7843137254902,251.41176470588235,268.01960784313724,323.94111303344863,335.9215051903114,345.4628431372549,357.2549019607843,375.3594705882353,407.8333333333333
1,169.35294117647058,231.7843137254902,251.4705882352941,268.078431372549,324.039153787005,335.9999381007305,345.5993333333334,357.3529411764706,375.5098039215686,408.22549019607845
2,169.3921568627451,231.76470588235293,251.52941176470588,268.1372549019608,324.1371922337562,336.0783687043445,345.73350980392155,357.45098039215685,375.6666666666667,408.6372549019608
3,169.4313725490196,231.7450980392157,251.6078431372549,268.19607843137254,324.2548435217224,336.1568043060361,345.8653921568627,357.54901960784315,375.8300588235294,409.0490196078432
4,169.47058823529412,231.76470588235293,251.68627450980392,268.2549019607843,324.3724955786236,336.2548485198,345.99535294117646,357.6470588235294,376.0,409.4607843137255
5,169.50980392156862,231.843137254902,251.76470588235293,268.3137254901961,324.4901407151096,336.3528858131488,346.1426078431373,357.7647058823529,376.1764705882353,409.8529411764706
6,169.5686274509804,231.92156862745097,251.843137254902,268.37254901960785,324.60778662053053,336.45092387543247,346.2875490196078,357.88235294117646,376.339862745098,410.2450980392157
7,169.62745098039215,232.0,251.92156862745097,268.4313725490196,324.7254436755094,336.5489730872741,346.4305686274509,358.0,376.4901960784314,410.6372549019608
8,169.68627450980392,232.05882352941177,252.0,268.4901960784314,324.8234801999231,336.64700961168774,346.59127450980395,358.1372549019608,376.62745098039215,411.02941176470586
9,169.7450980392157,232.1176470588236,252.07843137254903,268.54901960784315,324.94113417916185,336.7450557477893,346.75005882352934,358.27450980392155,376.7745098039216,411.4019607843137
10,169.80392156862746,232.1764705882353,252.15686274509804,268.6078431372549,325.0587816224529,336.8430953479431,346.90692156862747,358.4117647058824,376.9313725490196,411.7745098039216
11,169.86274509803923,232.23529411764707,252.23529411764707,268.6666666666667,325.19603306420606,336.9411311034217,347.04225490196075,358.52941176470586,377.0980392156863,412.1470588235294
