x,L1,L2,L3,L4,L6,L5,L7,L8,L9,L10
0,148.49019607843138,215.2450980392157,239.1960784313725,255.5686274509804,311.1948861976163,321.9802195309496,330.53778431372547,343.96078431372547,360.5759803921569,392.3137254901961
1,148.54901960784315,215.2843137254902,239.1176470588236,255.49019607843132,311.0968504421376,322.02396808919644,330.6216078431372,344.01960784313724,360.5514705882353,392.4117647058824
2,148.6078431372549,215.3235294117647,239.05882352941177,255.4313725490196,310.95959554017685,322.07263475586313,330.7035098039215,344.078431372549,360.5343137254902,392.5098039215686
3,148.66666666666666,215.2843137254902,239.0196078431373,255.3921568627451,310.82234140715104,322.126184544406,330.822705882353,344.15686274509807,360.5245098039216,392.6078431372549
4,148.72549019607845,215.22549019607845,238.9803921568628,255.35294117647052,310.6458842752787,322.1850215301807,330.93958823529414,344.2352941176471,360.5220588235294,392.7058823529412
5,148.7843137254902,215.08823529411765,238.9607843137255,255.37254901960785,310.4694244521337,322.2242479815455,331.05415686274506,344.3137254901961,360.5269607843137,392.8235294117647
6,148.86274509803923,214.9705882352941,238.9607843137255,255.3921568627451,310.31257439446364,322.2438685121107,331.1660392156863,344.3921568627451,360.5392156862745,392.9411764705882
7,148.94117647058823,214.85294117647052,238.9607843137255,255.41176470588235,310.1753306420607,322.2634875048058,331.27523529411764,344.47058823529414,360.55882352941177,393.05882352941177
8,149.0196078431373,214.7745098039216,238.9607843137255,255.4313725490196,310.1165017301038,322.28308996539795,331.3621372549019,344.54901960784315,360.5849607843137,393.1764705882353
9,149.09803921568627,214.7156862745098,238.9607843137255,255.45098039215685,310.0547666282199,322.3027078046905,331.44672549019606,344.6274509803921,360.61764705882354,393.2941176470589
10,149.19607843137254,214.7156862745098,238.9607843137255,255.4705882352941,309.98893694732794,322.32232910419066,331.5097843137255,344.7058823529412,360.65686274509807,393.4117647058824
11,149.2941176470588,214.7549019607843,238.9607843137255,255.4705882352941,309.91940176855053,322.3419507881584,331.57052941176465,344.7843137254902,360.7352941176471,393.5490196078432
12,149.3921568627451,214.7745098039216,238.9607843137255,255.4705882352941,309.8465109573241,322.3811776239908,331.60937254901955,344.84313725490193,360.8161764705882,393.7058823529412
13,149.49019607843138,214.81372549019608,238.9607843137255,255.4705882352941,309.7702345251826,322.4399992310649,331.6459019607843,344.88235294117646,360.8995098039216,393.88235294117646
14,149.58823529411765,214.85294117647052,238.9607843137255,255.4705882352941,309.6905467128028,322.4988212226067,331.68011764705886,344.921568627451,360.9852941176471,394.05882352941177
15,149.68627450980392,214.8921568627451,238.9607843137255,255.4705882352941,309.60776739715493,322.57725759323336,331.71203921568633,344.96078431372547,361.0735294117647,394.2549019607843
16,149.7843137254902,214.9313725490196,238.9803921568628,255.4705882352941,309.5222356785852,322.6556866589773,331.76086274509805,345.0,361.1642156862745,394.4705882352941
17,149.88235294117646,215.02941176470588,239.0,255.4705882352941,309.4343102652826,322.7341141868512,331.8066274509804,345.03921568627453,361.25735294117646,394.7843137254902
18,149.9803921568627,215.14705882352945,239.0196078431373,255.45098039215685,309.34430334486734,322.79295040369084,331.8489215686274,345.078431372549,361.3529411764706,395.11764705882354
19,150.07843137254903,215.2843137254902,239.0392156862745,255.4313725490196,309.25216186082275,322.85176970396003,331.9073725490196,345.1372549019608,361.4509803921569,395.4509803921569
20,150.1764705882353,215.44117647058823,239.05882352941177,255.41176470588235,309.1570988081507,322.9105890042291,331.96274509803925,345.19607843137254,361.52941176470586,395.7843137254902
21,150.27450980392155,215.57843137254903,239.07843137254903,255.3921568627451,309.05905690119187,322.96940984236835,332.03501960784314,345.27450980392155,361.6143725490196,396.11764705882354
22,150.37254901960785,215.6960784313725,239.07843137254903,255.37254901960785,308.9610261437909,323.04784967320256,332.1046078431372,345.3529411764706,361.7058823529412,396.4509803921569
23,150.47058823529412,215.7941176470588,239.07843137254903,255.3333333333333,308.86299577085737,323.1262898885044,332.17150980392154,345.4313725490196,361.80392156862746,396.7843137254902
24,150.5686274509804,215.87254901960785,239.09803921568627,255.31372549019608,308.7649584775086,323.204723183391,332.2557058823529,345.52941176470586,361.9052352941177,397.1372549019608
25,150.66666666666666,215.9705882352941,239.1176470588236,255.2941176470588,308.66691464821224,323.3027577854671,332.3379803921569,345.6078431372549,362.0098039215686,397.4901960784314
26,150.76470588235293,216.0686274509804,239.1372549019608,255.2745098039216,308.5884813533256,323.40079507881586,332.4179607843137,345.6862745098039,362.11764705882354,397.84313725490193
27,150.88235294117646,216.17156862745097,239.1764705882353,255.2941176470588,308.5100665128797,323.4988508266052,332.5167843137255,345.7843137254902,362.2483725490196,398.1960784313725
28,151.0,216.33823529411765,239.23529411764707,255.35294117647052,308.4512614379085,323.596908496732,332.6148235294117,345.88235294117646,362.3627450980392,398.5490196078432
29,151.11764705882354,216.5686274509804,239.2941176470588,255.4705882352941,308.3924525182622,323.6949623221838,332.7324705882353,346.0,362.4607843137255,398.88235294117646
30,151.2549019607843,216.80392156862743,239.35294117647052,255.6078431372549,308.3532506728181,323.7930153787005,332.8693333333333,346.11764705882354,362.5980392156863,399.2352941176471
31,151.3921568627451,217.07843137254903,239.4313725490196,255.7450980392157,308.3068900422914,323.9106547481738,333.02543137254906,346.2549019607843,362.7549019607843,399.5686274509804
32,151.52941176470588,217.3333333333333,239.50980392156865,255.86274509803923,308.25415301807,324.0479177239523,333.2203529411765,346.3921568627451,362.8921568627451,399.9019607843137
33,151.66666666666666,217.5686274509804,239.58823529411765,255.9803921568628,308.1958019992311,324.1851745482507,333.41450980392165,346.52941176470586,363.0882352941176,400.2549019607843
34,151.80392156862746,217.80392156862743,239.66666666666663,256.0980392156863,308.132246828143,324.3064429065744,333.5882941176471,346.6470588235294,363.2647058823529,400.6078431372549
35,151.92156862745097,218.0392156862745,239.76470588235293,256.1764705882353,308.04385890042295,324.4117412533641,333.7024705882353,346.7450980392157,363.4150392156863,400.9607843137255
36,152.0392156862745,218.2941176470588,239.843137254902,256.27450980392155,307.95060630526723,324.5210180699731,333.83549019607847,346.8627450980392,363.5392156862745,401.3137254901961
37,152.15686274509804,218.54901960784315,239.90196078431373,256.3921568627451,307.8524951941561,324.6342991157248,333.9873529411765,346.9803921568628,363.65686274509807,401.6666666666667
38,152.27450980392155,218.76470588235293,239.9607843137255,256.5098039215686,307.7694959630911,324.7519469434833,334.1376862745098,347.0980392156863,363.7745098039216,402.0
39,152.3921568627451,218.92156862745097,240.0392156862745,256.6274509803921,307.68204652056903,324.8695955401768,334.28570588235294,347.2156862745098,363.8725490196079,402.3529411764706
40,152.49019607843138,219.05882352941177,240.1176470588236,256.7058823529412,307.59011380238366,324.987309880815,334.4510392156863,347.3333333333333,364.0098039215686,402.7058823529412
41,152.5686274509804,219.1960784313725,240.1960784313725,256.7843137254902,307.4937031910804,325.1050757401,334.63366666666667,347.47058823529414,364.1470588235294,403.05882352941177
42,152.64705882352942,219.31372549019608,240.2745098039216,256.84313725490193,307.41204805843904,325.2225382545176,334.8335882352941,347.6274509803921,364.30392156862746,403.4117647058824
43,152.7058823529412,219.45098039215685,240.37254901960785,256.9019607843137,307.34554863514035,325.3596858900424,335.05043137254904,347.80392156862746,364.4411764705882,403.7647058823529
44,152.76470588235293,219.6078431372549,240.50980392156865,256.9803921568628,307.29423683198775,325.4969427143406,335.264568627451,347.9803921568628,364.5392156862745,404.0980392156863
