x,L1,L2,L3,L4,L6,L5,L7,L8,L9,L10
0,232.7450980392157,293.69607843137254,314.921568627451,330.88235294117646,387.31373779315646,396.0984828911956,405.1629803921568,418.4509803921569,432.33445098039215,456.7843137254902
1,232.8235294117647,293.7352941176471,314.96078431372547,330.921568627451,387.39216685890034,396.1769119569396,405.20872549019606,418.4901960784314,432.3825098039216,456.8235294117647
2,232.90196078431373,293.79411764705884,315.0,330.959,387.47059477124185,396.23573202614375,405.25217647058815,418.52941176470586,432.4364509803922,456.8627450980392
3,232.9803921568628,293.8529411764706,315.03921568627453,330.9946470588235,387.5490349865436,396.2945643983084,405.27370588235294,418.5686274509804,432.4962745098039,456.9019607843137
4,233.05882352941177,293.9313725490196,315.05882352941177,331.0285098039216,387.62746943483273,396.3533910034602,405.2929215686274,418.6078431372549,432.5619803921568,456.9411764705882
5,233.1372549019608,294.0098039215686,315.078431372549,331.0605882352941,387.7058915801615,396.4122053056517,405.3290588235294,418.6666666666667,432.63356862745104,457.0
6,233.2156862745098,294.0882352941176,315.0980392156863,331.09088235294115,387.7843179546328,396.47102383698575,405.3629019607844,418.72549019607845,432.71103921568624,457.05882352941177
7,233.2941176470588,294.1470588235294,315.11764705882354,331.1194117647059,387.8627574009996,396.5298554402152,405.394431372549,418.7843137254902,432.7943921568627,457.11764705882354
8,233.37254901960785,294.2058823529412,315.1372549019608,331.1461568627451,387.9215793925413,396.588677431757,405.4628627450981,418.8627450980392,432.8836274509805,457.1764705882353
9,233.45098039215685,294.2843137254902,315.1764705882353,331.1711176470588,387.9804040753557,396.62789427143406,405.5293725490196,418.9411764705882,432.9787450980392,457.2352941176471
10,233.52941176470588,294.38235294117646,315.2156862745098,331.1942941176471,388.0196278354479,396.6867258746635,405.59396078431377,419.0196078431373,433.0542549019608,457.2941176470589
11,233.6078431372549,294.4803921568628,315.2549019607843,331.2156862745098,388.0588481353325,396.7455540176855,405.6954509803921,419.11764705882354,433.1415294117648,457.3529411764706
12,233.68627450980392,294.578431372549,315.3137254901961,331.2352941176471,388.11767704728953,396.82399077277967,405.7946470588235,419.2156862745098,433.240568627451,457.3921568627451
13,233.7843137254902,294.6764705882353,315.3529411764706,331.25311764705884,388.1765051903114,396.9024267589389,405.8915294117648,419.3137254901961,433.3513725490196,457.4313725490196
14,233.8823529411765,294.77450980392155,315.3921568627451,331.2691568627451,388.2549388696655,396.98086043829295,405.9665098039216,419.3921568627451,433.47394117647065,457.4901960784314
15,233.9803921568628,294.8333333333333,315.4313725490196,331.283411764706,388.3333610149943,397.0788904267589,406.03917647058825,419.4705882352941,433.608274509804,457.5490196078432
16,234.07843137254903,294.87254901960785,315.4901960784314,331.2958823529412,388.41179892349095,397.1769361783929,406.08992156862746,419.52941176470586,433.66417647058825,457.6078431372549
17,234.1764705882353,294.87254901960785,315.52941176470586,331.30656862745093,388.4902283737024,397.2749734717416,406.119137254902,419.5686274509804,433.7200784313726,457.6862745098039
18,234.2549019607843,294.87254901960785,315.5686274509804,331.31549019607843,388.58826989619376,397.37301499423296,406.1468235294118,419.6078431372549,433.7759803921569,457.7647058823529
19,234.3333333333333,294.87254901960785,315.6078431372549,331.3226274509804,388.6667078046905,397.4514529027297,406.17335294117646,419.6470588235294,433.8318823529413,457.84313725490193
20,234.41176470588235,294.8333333333333,315.6470588235294,331.32798039215686,388.7451307189543,397.5298758169935,406.1994901960784,419.6862745098039,433.848568627451,457.921568627451
21,234.49019607843132,294.77450980392155,315.6666666666667,331.33154901960785,388.82355824682816,397.60830334486735,406.2252549019608,419.72549019607845,433.89794117647057,458.0
